datapublished,name,description,provider,url,,,,
2019-03-23T05:21:00.0000000Z,Two Hindu girls abducted on Holi eve in Pakistan&#39;s Sindh,AMRITSAR: Two Hindu teenaged girls in Pakistan were allegedly kidnapped and forcibly converted to Islam on Holi eve in Dharki town of Sindh&#39;s Ghotki district. This led the Hindu community to stage ...,"[{'name': 'timesofindia.indiatimes.com', '_type': 'Organization'}]",https://timesofindia.indiatimes.com/world/pakistan/two-hindu-girls-abducted-on-holi-eve-in-pakistans-sindh/articleshow/68526528.cms,,,,
2018-12-17T07:48:00.0000000Z,Indian troops enforce lockdown to foil Kashmir <b>protest</b> march,"SRINAGAR, <b>India</b> (AP) — Soldiers and police fanned out across Indian-controlled Kashmir on Monday to enforce a security lockdown for a second straight day to stop anti-<b>India protests</b> and foil a call by separatists for a march toward <b>India</b>’s main ...","[{'name': 'The Seattle Times', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_ea6cb82ab2fec30d4d14c92dad031a5a&pid=news'}}, '_type': 'Organization'}]",https://www.seattletimes.com/nation-world/indian-troops-enforce-lockdown-to-foil-kashmir-public-march/,,,,
2018-12-26T08:31:00.0000000Z,Narendra Modi&#39;s got a farmers problem,This was one of the slogans that reverberated in the streets of New Delhi as tens of thousands of farmers marched through the Indian capital in the last two days of November. The <b>protesters</b> were demanding <b>political</b> action in response to the deep crisis ...,"[{'name': 'Al Jazeera English', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_29ad67539580a95cda82bfc29bc3dba7&pid=news'}}, '_type': 'Organization'}]",https://www.aljazeera.com/indepth/opinion/narendra-modi-farmers-problem-181218114836685.html,,,,
2017-01-28T15:09:00.0000000Z,Can caste be banned from Indian <b>politics</b>?,"In the first days of this year, in a landmark ruling, the Supreme Court of <b>India</b> banned <b>political</b> candidates from seeking election on the basis of caste, religion and language. On the surface, this ruling seems to be appealing to secular voters, upholding ...","[{'name': 'Al Jazeera English', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_29ad67539580a95cda82bfc29bc3dba7&pid=news'}}, '_type': 'Organization'}]",https://www.aljazeera.com/indepth/opinion/2017/01/india-supreme-court-ban-politics-170127131816254.html,,,,
2018-12-17T10:55:00.0000000Z,Indian troops enforce lockdown to foil Kashmir <b>protest</b> march,Soldiers and police fanned out across Indian-controlled Kashmir on Monday to enforce a security lockdown for a second straight day to stop anti-<b>India protests</b> and foil a call by separatists for a march toward <b>India</b>&#39;s main military garrison in the disputed ...,"[{'name': 'Dayton Daily News', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_b408435c30cac091479e7dd527ba0dc8&pid=news'}}, '_type': 'Organization'}]",https://www.daytondailynews.com/news/world/indian-troops-enforce-lockdown-foil-kashmir-protest-march/DfTktNMVrys3TYgnA0sKnL/,,,,
2019-02-26T07:03:00.0000000Z,"The Latest: Pompeo urges restraint <b>in India</b>, Pakistan",ISLAMABAD (AP) — The Latest on <b>India</b>-Pakistan tensions (all times local): 7 a.m. U.S. Secretary of State Mike Pompeo is encouraging <b>India</b> and Pakistan to exercise restraint and avoid escalation after an Indian airstrike in Pakistani territory. The ...,"[{'name': 'Yahoo News', '_type': 'Organization'}]",https://news.yahoo.com/latest-india-says-struck-terror-062937091.html,,,,
2018-12-17T09:34:00.0000000Z,"Indian forces lock down Kashmir city, hold leaders to stifle <b>protests</b>","SRINAGAR, <b>India</b> (Reuters) - Indian police detained separatist leaders in the disputed Kashmir region on Monday and sealed off roads in an effort to stifle <b>protests</b> against the killing of civilians on the weekend. Unrest has intensified over recent weeks in ...","[{'name': 'Reuters', '_type': 'Organization'}]",https://uk.reuters.com/article/uk-india-kashmir-idUKKBN1OG0MM,,,,
2018-04-17T03:16:00.0000000Z,Air <b>India</b> Needs A Plan B: Downsizing,"And any haircut will lead to howls of <b>protest</b> ... for <b>India</b> but surely adds to the airline’s logistical load. Even if the standalone service makes money. 4. Tough talk with employees: In another era, Aviation Minister Ghulam Nabi Azad read the <b>riot</b> ...","[{'name': 'BloombergQuint', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_66930f12ca40193eb4ad3d43f6cd2531&pid=news'}}, '_type': 'Organization'}]",https://www.bloombergquint.com/opinion/2018/04/17/air-india-needs-a-plan-b-downsizing,,,,
2018-12-06T05:12:00.0000000Z,"Lynching: Casteist, Communal and Fascist Tool of Violence <b>in India</b>","From Vedic times to today, lynching has been a tool of suppression for the lower castes <b>in India</b>. Despite the pressure from Buddhism in the early ancient <b>India</b> and Islam and Christianity in the early medieval and modern <b>India</b>, both the radical <b>political</b> ...","[{'name': 'Countercurrents', '_type': 'Organization'}]",https://countercurrents.org/2018/12/06/lynching-casteist-communal-and-fascist-tool-of-violence-in-india/,,,,
2019-03-19T08:11:00.0000000Z,<b>India</b>-Pakistan cricket row over army caps and <b>politics</b> in sport,The controversy around the Indian cricket team wearing military caps on the field to pay homage to its troops has reignited a decades-old debate over the mixing of <b>politics</b> with sports. <b>India</b>&#39;s national side came under scrutiny for &quot;militarising&quot; the game ...,"[{'name': 'Al Jazeera English', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_29ad67539580a95cda82bfc29bc3dba7&pid=news'}}, '_type': 'Organization'}]",https://www.aljazeera.com/indepth/features/india-pakistan-cricket-row-army-caps-politics-sport-190317061543070.html,,,,
2019-03-20T08:11:00.0000000Z,The Taste With Vir: In <b>politics</b> we trust - <b>India</b>’s new gurus and godmen,Is it just me or do you also feel that gurus are suddenly taking a much greater interest in party <b>politics</b> than ever before? When I was starting out as a reporter I was frequently put on the guru beat. I went to the Hare Krishna complex when it was being ...,"[{'name': 'Hindustan Times', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_121878103001204f6d54fcb8a7699784&pid=news'}}, '_type': 'Organization'}]",https://www.hindustantimes.com/more-lifestyle/the-taste-with-vir-in-politics-we-trust-india-s-new-gurus-and-godmen/story-ZICBLCxzZ1J3r05iXLavFP.html,,,,
2019-03-24T01:06:00.0000000Z,"In the madness of <b>politics</b>, netas talk fast and loose","MYSURU: Politicians who want to make a point or two against their opponents, often dip into a limited vocabulary to come up with words like “mad”, “mentally ill”, “manasik asvastya” or elaborate it to “mental hospital ko bhejna hai (admit to ...","[{'name': 'The New Indian Express', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_88959664f31f534a5b2386ebcefeaaba&pid=news'}}, '_type': 'Organization'}]",http://www.newindianexpress.com/states/karnataka/2019/mar/24/in-the-madness-of-politics-netas-talk-fast-and-loose-1954989.html,,,,
2019-03-15T16:00:00.0000000Z,The Origins of Hindu-Muslim Conflict in South Asia,"It has lately become fashionable in some circles, particularly among individuals inundated in postcolonial thought, to blame the current conflict between <b>India</b> and Pakistan, and more generally ...","[{'name': 'The Diplomat', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_0f565821e055d20cc8588537f20543a9&pid=news'}}, '_type': 'Organization'}]",https://thediplomat.com/2019/03/the-origins-of-hindu-muslim-conflict-in-south-asia/,,,,
2019-03-19T16:52:00.0000000Z,Clashes in Kashmir after teacher dies in police custody,"Srinagar, Indian-administered Kashmir - Hundreds of <b>protesters</b> clashed with Indian security forces in parts of Indian-administered Kashmir after police said a man detained over a security investigation died in police custody. Rizwan Asad Pandit, a 29-year ...","[{'name': 'Al Jazeera English', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_29ad67539580a95cda82bfc29bc3dba7&pid=news'}}, '_type': 'Organization'}]",https://www.aljazeera.com/news/southasia/2019/03/clashes-kashmir-teacher-dies-police-custody-190319133729126.html,,,,
2019-03-24T03:57:00.0000000Z,Moroccan police use water cannons to disperse teachers&#39; <b>protest</b> - witness,"RABAT (Reuters) - Moroccan police used water cannons early on Sunday to disperse thousands of young teachers protesting in the capital Rabat for better work conditions, a witness said. Authorities ...","[{'name': 'Reuters', '_type': 'Organization'}]",https://in.reuters.com/article/morocco-protests-idINKCN1R504H,,,,
2019-03-09T22:56:00.0000000Z,"International Women&#39;s Day: Strikes, <b>Protests</b> and Holidays","Marches and <b>protests</b> were held Friday across the globe to mark International Women&#39;s Day under the slogan #BalanceforBetter, with calls for a more gender-balanced world. The day, sponsored by the United Nations since 1975, celebrates women&#39;s achievements ...","[{'name': 'NBC Los Angeles', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_13b2351b3b8eeaa47b0e3901c8c8ce6f&pid=news'}}, '_type': 'Organization'}]",https://www.nbclosangeles.com/news/national-international/International-Womens-Day-Strikes-Protests-Holidays-506870411.html,,,,
2018-12-17T07:44:00.0000000Z,Indian Troops Enforce Lockdown to Foil Kashmir <b>Protest</b> March,"SRINAGAR, <b>India</b> (AP ... march to the army cantonment to <b>protest</b> the killings of seven civilians and three rebels during an Indian counterinsurgency operation over the weekend. Police and paramilitary soldiers in <b>riot</b> gear and carrying automatic ...","[{'name': 'U.S. News &amp; World Report', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_9f4e7717a371a0a5e2bbf48b4ca76ed5&pid=news'}}, '_type': 'Organization'}]",https://www.usnews.com/news/world/articles/2018-12-17/indian-troops-enforce-lockdown-to-foil-kashmir-public-march,,,,
2019-03-11T00:02:00.0000000Z,Tibetan activists <b>in India</b> mark uprising&#39;s 60th anniversary,"Police in <b>riot</b> gear were patrolling the streets ... the Dalai Lama, into exile <b>in India</b>. Nearly five decades later in 2008, anger exploded in a series of <b>protests</b> in an around Tibetan capital, Lhasa, that culminated in attacks on Chinese individuals ...","[{'name': 'Houston Chronicle', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_498b7ec640fbc692daf9710f9dda1ae0&pid=news'}}, '_type': 'Organization'}]",https://www.chron.com/news/world/article/Tibetan-activists-in-India-mark-uprising-s-60th-13676857.php,,,,
2019-02-24T12:47:00.0000000Z,"5 dead in Kashmir, shops stage boycott of crackdown by <b>India</b>","SRINAGAR, <b>India</b> — Three rebels, a counterinsurgency police officer and an army soldier were killed Sunday during a gunbattle in Kashmir, officials said, as shops and businesses shut down to <b>protest</b> a sweeping and ongoing crackdown against activists ...","[{'name': 'MSN', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_0cfcddaa71cae000b74e3bf52bc84d78&pid=news'}}, '_type': 'Organization'}]",https://www.msn.com/en-gb/news/world/kashmir-shops-shut-down-to-protest-indian-crackdown/ar-BBU07Nt,,,,
2018-07-17T07:51:00.0000000Z,Why Pussy <b>Riot&#39;s</b> Arrest For &#39;Disrupting&#39; World Cup Finals Concerns Us All,"Football fans <b>in India</b> were glued to our screens during the FIFA World Cup finals, but we may have missed another headlining grabbing event which took place at Luzhniki Stadium in Russia. As the match came to a gripping close- four <b>protesters</b> (three women ...","[{'name': 'iDIVA', '_type': 'Organization'}]",https://www.idiva.com/news-work-life/why-indians-should-care-about-russian-group-pussy-riots-protest-during-the-fifa-world-cup/17076936,,,,
2018-12-17T09:56:00.0000000Z,Onetime Indian politician convicted in 1984 anti-Sikh <b>riots</b>,"NEW DELHI (AP) — An Indian court on Monday convicted a former politician for his role in <b>riots</b> that swept <b>India</b> in 1984, leaving thousands of Sikhs dead in bloody pogroms, and sentenced him to life in prison. The Delhi High Court reversed an earlier ...","[{'name': 'Yahoo News', '_type': 'Organization'}]",https://news.yahoo.com/onetime-indian-politician-convicted-1984-anti-sikh-riots-093046899.html,,,,
2018-04-24T01:01:00.0000000Z,<b>India</b>&#39;s North-South Divide Is Major <b>Political</b> Problem,"(Bloomberg View) -- When Indian Prime Minister Narendra Modi visited the southern city of Chennai recently, he must’ve been startled by the welcome he received. Half the city, it seemed, had turned out to wave black flags at his motorcade, as well as ...","[{'name': 'BloombergQuint', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_66930f12ca40193eb4ad3d43f6cd2531&pid=news'}}, '_type': 'Organization'}]",https://www.bloombergquint.com/opinion/2018/04/23/india-s-north-south-divide-is-major-political-problem,,,,
2018-11-03T08:57:00.0000000Z,1984 Anti-Sikh <b>Riot</b> <b>Protest</b>: Delhi Police Detains Union Minister Harsimrat Kaur Badal For Joining <b>Protest</b> Rally by SAD,<b>Protest</b> rally in Delhi demanding justice for families of the deceased in the 1989 anti-Sikh <b>riots</b>. Image Source: ANI. New Delhi: Union Minister Harsimrat Kaur Badal who joined the <b>protest</b> rally organised by the members of <b>political</b> party Shiromani Akali ...,"[{'name': 'India.com', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_3aeb041da685c25af132b4c6ebaad9c2&pid=news'}}, '_type': 'Organization'}]",https://www.india.com/news/india/1984-anti-sikh-riot-protest-delhi-police-detains-union-minister-harsimrat-kaur-badal-for-joining-protest-rally-by-sad-3413479/,,,,
2018-04-18T12:50:00.0000000Z,Indian Prime Minister Modi Confronted by Angry <b>Protests</b> in London,"Sexual violence against women is a highly charged <b>political</b> issue <b>in India</b>, where <b>protests</b> regularly erupt about entrenched ... as chief minister of Gujarat, in <b>riots</b> that killed about 1,000 people in 2002. Britain ended a boycott of Modi in 2012 after ...","[{'name': 'U.S. News &amp; World Report', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_9f4e7717a371a0a5e2bbf48b4ca76ed5&pid=news'}}, '_type': 'Organization'}]",https://www.usnews.com/news/world/articles/2018-04-18/indian-prime-minister-modi-confronted-by-angry-protests-in-london,,,,
